title,id,price,link,brand,availability,image_link,condition,description
"Huawei E5776 4G-reititin",6920702753902,179.0 EUR,https://www.retkitukku.fi/huawei-e5776-4g-reititin.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/u/huawei_e5776.jpg,new,"jaa langaton nettiyhteys jopa kymmenelle laitteelle yhtäaikaa mahdollisuus huippunopeaan 4G-nettiin (jopa 150 Mbit/s) tehokas akku kestää pitkään latausten välillä Nettitikku jopa kymmenelle käyttäjälleHuawei E5776 sopii mainiosti koko perheen nettimodeemiksi tai vaikkapa työkäyttöön, sillä se tarjoaa huippunopean netin jopa kymmenelle käyttäjälle yhtä aikaa. Voit liittää kodin tietokoneet, tabletit, älypuhelimet ja pelikonsolit huippunopeaan 4G-verkkoon. Nopeimman yhteyden saat käyttöö..."
"Sonera liikkuva laajakaista Aito 4G Max 150 Mbit/s",TEHO,0.0 EUR,https://www.retkitukku.fi/sonera-liikkuva-laajakaista-max-150.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/o/sonera_liikkuva_1_1.jpg,new,"Sonera liikkuva laajakaista Aito 4G Max 150 Mbit/s: Sonera liikkuva laajakaista Aito 4G Max 150 Mbit/s 29,90€/kk Tarkista liittymän kuuluvuus alueellasi ennen tilaamista! Sonera liikkuva laajakaista perus toimii 4G -yhteydellä ja tarjoaa max. 150 Mbit/s tiedonsiirtonopeuden. Käytössäsi on rajaton tiedonsiirtomäärä Soneran nopeimmissa 3G ja 4G verkoissa joka kuukausi. Erittäin nopean yhteyden avulla voit seurata vaikkapa suosikkisarjoja netistä. Nyt vain 29,90€/kk. Aidon 4G -yhteyden käy..."
"Sonera Liikkuva Laajakaista Aito 4G Teho 50 Mbit/s",PLUS,0.0 EUR,https://www.retkitukku.fi/sonera-liikkuva-laajakaista-teho-50.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/o/sonera_liikkuva_1.jpg,new,"Sonera liikkuva laajakaista Aito 4G Teho 50 Mbit/s: Sonera liikkuva laajakaista Aito 4G Teho max. 50 Mbit/s 19,90€/kk Tarkista liittymän kuuluvuus alueellasi ennen tilaamista! Sonera liikkuva laajakaista perus toimii aidolla 4G -yhteydellä ja tarjoaa max. 50 Mbit/s tiedonsiirtonopeuden. Käytössäsi on rajaton tiedonsiirtomäärä Soneran 3G ja 4G verkoissa joka kuukausi. Nopean yhteyden avulla voit seurata vaikkapa suosikkisarjoja netistä. Nyt vain 19,90€/kk. *) Liittymän avaukseen tarvitaa..."
"3G/4G suunnattava tehoantenni",5019738107993,129.9 EUR,https://www.retkitukku.fi/4g-antenni-suunnattava.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/w/m/wm11-dep3g-03sj_suunnattava_tehoantenni.jpg,new,"Tämä antenni on erinomainen tilanteisiin, joissa tukiasema on kilometrien päässä ja ongelmana heikko signaali. Antenni sopii niin maaseudulle kuin kaupunkiin ja kattaa kaikki Suomessa käytössä olevat taajuudet 3G ja 4G -verkoille. Antenni asennetaan ulos seinään tai katolle ja suunnataan kohti mastoa. Antenni sopii suoraan Huawei B593 -reitittimeen ja Huawei/Sierra/ZTE -nettitikkuihin adapterin avulla (lisätarvike). Paneeliantenni on vesitiivis ja voidaan sijoittaa ulkotiloihin. Sisältä..."
"3G/4G antenni läppäriin (698-2700MHz)",TPD-BC3G-26-05CRC9,29.9 EUR,https://www.retkitukku.fi/4g-antenni-lappariin.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/t/p/tpd-bc3g-26-05crc9_3g4g_antenni_laptop_kaytto.jpg,new,"Käytätkö nettitikkua kannettavassa tietokoneessa mökillä tai junassa ja signaali on heikko? Tämä erittäin pienikokoinen antenni kulkee helposti mukana ja voidaan kiinnittää läppärin näytön reunaan. Monipuolinen 2 dBi läppäriantenni 3G/4G -nettitikuille. Tämä antenni kulkee helposti mukana ja on käytettävissä helposti suoraan nettitikkuun liitettynä. Mukana 50cm pitkä liitäntäkaapeli CRC9 -liittimellä.  Vahvistus: 2 dBi Sopivuus: 2G, 3G, 4G 698-2700 MHz Yhteensopiva: Huawei nettitikkujen..."
"4G tehoantenni Huawei B593",WMMG-17-27-5SP,148.9 EUR,https://www.retkitukku.fi/4g-antenni-huawei-b593.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/w/m/wmmg-17-27-5sp_4g_tehoantenni_huaweib593_1.jpg,new,"Tämä ympärisäteilevä tehoantenni on helppo asentaa ja sopii Huawei B593 -reitittimeen. Antenni sopii hyvin tilanteisiin, joissa ollaan kuuluvuusalueen rajamailla mutta signaali heikko ja netti pätkii. Antennia voidaan käyttää niin kaupungissa kuin maaseudulla ja se sopii 3G ja 4G yhteyksille. Antennissa on kaksi liitäntäjohtoa, jotka voidaan kiinnittää suoraan Huawei B593 -reitittimen antennipaikkoihin. Antenni voidaan kiinnittää ulos seinään tai tankoon ja se on täysin vesitiivis. Pyst..."
"3G/4G  sisäantenni Huawei B593",DMM-7-27-2SP,46.5 EUR,https://www.retkitukku.fi/4g-tehoantenni-huawei-b593.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/m/i/mimo_700-2700mhz_3g4g_sisaantenni_huawei_b593_b.jpg,new,"Tämä antenni on helppo asentaa sisälle ja sopii suoraan Huawei B593 -reitittimeen. Sopii tilanteisiin, joissa ollaan kuuluvuusalueella mutta yhteyteen halutaan hieman parannusta. Pienikokoinen ja helposti mukana kannettava 2G/3G/4G antenni 4dBi vahvistuksella. Antennissa on 2m kaapeli ja se on helposti liitettävissä Huawei B593 -reitittimeen. Antenni voidaan helposti sijoittaa esimerkiksi työpöydälle tai ikkunalle. Erittäin laaja taajuusalue 698-2700 MHz takaa toimivuuden kakille yhteyk..."
"Huawei E3276 4G-nettitikku",6920702739906,129.0 EUR,https://www.retkitukku.fi/huawei-e3276-4g-nettitikku.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/u/huawei_e3276.jpg,new,"Nopea 4G -nettitikku, joka voidaan helposti kiinnittää tietokoneen USB -porttiin! Nettitikun sisään asennetaan SIM -kortti mobiililaajakaistalla, joka tulee hankkia erikseen. Katso valmiit nettipaketit täältä! Nettitikussa on myös liitännät ulkoiselle antennille, jolla saadaan parempi kuuluvuus. 4G-ominaisuudet: LTE enimmäisnopeus verkosta 150 Mbit/s  LTE enimmäisnopeus kohti verkkoa 50 Mbit/s  Dual Carrier enimmäisnopeus 42 Mbit/s  LTE 800/1800/2600Mhz  Dual Carrier 2100Mhz  3G-ominais..."
"Huawei B593S 4G-reititin",6920702712312,269.0 EUR,https://www.retkitukku.fi/huawei-b593s-4g-reititin.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/6/9/6920702712312_huawei_b593_4greititin.jpg,new,"Suositun 4G-reitittimen uusi malli jopa 150 Mbit/s nopeudella! Tehokas tapa jakaa 4G tai 3G nettiyhteys langattomaksi verkoksi kotona, mökillä tai toimistolla. Reititin jopa 32 laitteelle Erittäin nopea 3G- ja 4G- verkoissa Mahdollisuus liittää ulkoinen antenni Huawei B593S 3G/4G -reitittimellä luot helpon nettiyhteyden kotiin, mökille tai vaikkapa toimistolle. Aseta sisään SIM -kortti ja käytössäsi on nopea nettiyhteys. Voit käyttää nettiä langattomassa verkossa tai kytkeä tietokoneen ..."
"Garmin Astro karbiinihaka",753759098179,14.9 EUR,https://www.retkitukku.fi/garmin-astro-karbiinihakakiinnike.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/k/a/karbiinihaka.jpg,new,"GARMIN ASTRO KARBIINIHAKA Erittäin luja karbiinihakakiinnike Garmin Astro käsilaitteelle. Pidä laite aina ulottovillasi vaikkapa vyöhön kiinnitettynä. Sisältää takakuoren karbiinihakakiinnikkeellä...."
"Garmin Astro vaihtopanta",753759104436,18.9 EUR,https://www.retkitukku.fi/garmin-astro-320-vaihtopanta.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/a/panta.jpg,new,"Erittäin kestävä reflex-panta sopii Garmin Astro -koiratutkille. Näkyvä ja hyvin heijastava huomioväri...."
"Riistakameran Tehoantenni",LGRANGEANT,29.0 EUR,https://www.retkitukku.fi/riistakameran-tehoantenni.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/t/e/tehoantenni.jpg,new,"RIISTAKAMERAN TEHOANTENNI Uudella 20 cm tehoantennilla saat paremman kuuluvuuden riistakamerallesi. Antenni sopii kaikkiin lähtettäviin riistakameroihin, joissa liitäntä ulkoiselle antennille. Helppo kierrekiinnitys. Antenni kääntyy 180° ja sitä voidaan taittaa juuresta jopa 90°. Päivitä vanha lähettävä riistakamera nopeampaan kuvan lähetykseen ja hyvään toimintavarmuuteen uuden antennin avulla...."
"Garmin Astro marssiantenni",010-10856-30,24.9 EUR,https://www.retkitukku.fi/garmin-astro-pitkaantenni-4.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/a/s/astro_marssiantenni.jpg,new,"Alkuperäinen Garmin Astro 320 VHF -marssiantenni. Helppo ja nopea kiinnitys laitteeseen kierteillä...."
"Pointer Magnum / Tracker G400 GPS-Pannan Antenni ja suojaputki",10057-MA290004,20.0 EUR,https://www.retkitukku.fi/pointer-magnum-tracker-g400-gps-pannan-antenni-ja-suojaputki.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/a/n/antenni_suojaputki.png,new,"Pointer Magnum / Tracker G400 GPS-Pannan Antenni ja suojaputki..."
"Pointer / Tracker GPS-Pantojen Akku 1900mAh",10057,44.0 EUR,https://www.retkitukku.fi/pointer-tracker-gps-pantojen-akku-1900mah.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/a/pannan_akku.jpg,new,"Pointer ja Tracker GPS -pantojen akku. 1900mAh...."
"Koirankopin lämmitin",7040667701028,97.0 EUR,https://www.retkitukku.fi/koirankopin-lammitin.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/k/o/koirankopinlammitin.gif,new,"KOIRANKOPIN LÄMMITIN KOTIELÄINTEN ULKOTILOJEN LÄMMITYKSEEN Koirankopin lämmitin soveltuu kotieläinten ulkotilojen lämmitykseen. Sisältää 5 metrin liitosjohdon. Alhainen pintalämpötila. Teho 200W. Mitat 330mmx280mm. Seinäkiinnitteinen. Lämpötilaa voi säätää portaattomasti...."
"GoPro LCD Touch BacPac",818279010046,129.0 EUR,https://www.retkitukku.fi/gopro-lcd-touch-bacpac.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/l/c/lcd.jpg,new,"Kätevä irroitettava LCD -kosketusnäyttö sopii GoPro -kypäräkameroihin. Helppo kytkeä tai irrottaa, auttaa kameran kohdistamisessa ja säätämisessä, videoiden ja kuvien katselu, integroitu kaiutin ja 3.5mm kuulokeliitäntä. Mukaan sisältyy touch takakansi, standardi takakansi, skeleton takakansi ja suojakotelo.  Lue myös: GoPro-takuuasiat    ..."
"GoPro Hero 3 lisäkotelo",818279010077,52.9 EUR,https://www.retkitukku.fi/gopro-hero3-lisakotelo.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/e/hero3_kotelo.jpg,new,"Standardi tarvikekotelo GoPro Hero 3 -kypäräkameroille. Vesitiivis jopa 60m saakka. Sisältää kotelon ja Skeleton -takaluukun...."
"GoPro huurteenestopalat",185323000514,26.9 EUR,https://www.retkitukku.fi/gopro-huurtumisenestopalat.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/h/u/huurtumisenestp.jpg,new,"Sisältää 12kpl huurtumisenestopaloja. Paloja voidaan käyttää n. 4 käyttökertaa...."
"Tracker/Pointer -GPS-pantojen verkkolaturi",PW330500,29.0 EUR,https://www.retkitukku.fi/pointer-tracker-pantojen-verkkolaturi.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/v/e/verkkolaturi.png,new,"VERKKOLATURI TRACKER/POINTER -GPS-PANNOILLE Tällä verkkolaturilla voit ladata GPS-pantasi verkkovirrasta. Laturi käy seuraaville GPS-pannoille: Tracker Supra Tracker G1000 Tracker G500 Tracker G400 TTA310i TTA310 Pointer Magnum Pointer PRO Magnum  Pointer 310x ..."
"Bellman & Flint Pannan Käynnistysmagneetti",2007,12.9 EUR,https://www.retkitukku.fi/bellman-flint-pannan-kaynnistysmagneetti.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/_/b_f_magnet.jpg,new,"Bellman &amp; Flint Pannan Käynnistysmagneetti..."
"Bellman & Flint Telakkalaturi, Verkko",1906,39.0 EUR,https://www.retkitukku.fi/bellman-flint-telakkalaturi-verkko.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/_/b_f_telakkalaturi_verkko.jpg,new,"Bellman &amp; Flint Telakkalaturi, Verkko..."
"Bellman & Flint Panta, Ladattava",1905,169.0 EUR,https://www.retkitukku.fi/bellman-flint-panta-ladattava.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/_/b_f_panta_magneetilla.jpg,new,"Bellman &amp; Flint Panta, Ladattava..."
"Franks Pro Gold Lammas & Riisi 15 kg koiranruoka",6420140010020,52.0 EUR,https://www.retkitukku.fi/frank-s-pro-gold-lammas-riisi-15-kg-koiranruoka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-lamb-rice-15kg.jpg,new,"FRANK'S PRO GOLD LAMMAS &amp; RIISI KOIRANRUOKA RUOKA-AINEYLIHERKÄLLE KOIRALLE Frank's Pro Gold Lammas &amp; Riisi koiranruoka on maistuva aikuisen koiran täysravinto, joka soveltuu myös monelle ruoka-aineyliherkälle koirille. Ruoka sopii myös vähemmän aktiivisille koirille, sekä lievien paino-ongelmien hallintaan kevyemmän rasvaprosenttinsa ansiosta. Pääasiallisena proteiinilähteenä on korkeatasoinen kuivattu lampaanliha, ja hiilihydraatin lähteiksi on valittu hyvin sulavia viljoja, ri..."
"Franks Pro Gold Kala & Riisi 15 kg koiranruoka",6420140016282,52.0 EUR,https://www.retkitukku.fi/frank-s-pro-gold-kala-riisi-15-kg-koiranruoka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-fish-rice-15kg.jpg,new,"FRANK'S PRO GOLD KALA &amp; RIISI KOIRANRUOKA NORMAALIAKTIIVISELLE AIKUISELLE KOIRALLE Frank's Pro Gold Kala &amp; Riisi koiranruoka vihanneksilla on suunniteltu normaaliaktiiviselle ja -painoiselle aikuiselle koiralle. Se sisältää korkealaatuista ja hyvin sulavaa kalaa (silliä ja lohta), riisiä sekä vihanneksia. Fish &amp; Rice on myös hyvä valinta lihan valkuaiselle herkistyneelle, herkkävatsaiselle ja/tai allergiselle koiralle, jolla on oireina ihottumaa, kutinaa tai ihotulehduksia. ..."
"Franks Pro Gold Active 15 kg koiranruoka",6420140010075,52.0 EUR,https://www.retkitukku.fi/frank-s-pro-gold-active-15-kg-koiranruoka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-gold-active-15kg.jpg,new,"FRANK'S PRO GOLD ACTIVE ERITYISEN AKTIIVISELLE TAI RASKASTA TYÖTÄ TEKEVÄLLE KOIRALLE Frank’s Pro Gold Active koiranruoka on suunniteltu tyydyttämään erittäin aktiivisten harrastus- ja työkoirien energiantarve. Se sopii loistavasti esimerkiksi rajavartiolaitoksen, puolustusvoimien ja poliisien virkakoirille, sekä runsaasti energiaa kuluttaville reki- ja metsästyskoirille. Korkea E-vitamiinipitoisuus edesauttaa ruoan imeytymistä elimistössä. Erinomaisen sulavuutensa ja erittäin korkean en..."
"Franks Pro Gold Adult 15 kg koiranruoka",6420140010013,49.0 EUR,https://www.retkitukku.fi/frank-s-pro-gold-adult-15-kg-koiranruoka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/f/r/franks-pro-gold-adult-15kg.jpg,new,"FRANK'S PRO GOLD ADULT KOIRANRUOKA NORMAALIAKTIIVISELLE KOIRALLE Frank's Pro Gold Adult  -koiranruoka täyttää täysikasvuisen, normaaliaktiivisen koiran ravitsemukselliset tarpeet. Ruoka on erinomaisen sulavaa sen sisältämän korkealaatuisen kananlihan ja riisin ansiosta. Optimaalinen C- ja E-vitamiinipitoisuus tekee ruoasta hyvin imeytyvää jolloin jätösmäärät pysyvät pieninä. Ruoan sisältämä L-karnitiini ja tauriini ovat tärkeitä koiran sydämen ja lihasten toimintakyvylle ja kondroitiini..."
"Koko Suomen kartta-asennus Garmineille",MKFINLAND,49.0 EUR,https://www.retkitukku.fi/koko-suomen-kartta-asennus-garmineille.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/k/a/kartta.jpg,new,"Asennuspalvelu, jossa asennetaan ilmainen Maanmittauslaitoksen aineistoihin perustuva koko Suomen maastokartta 4GB -muistikortille. Saat kartan helpolla käyttöösi asettamalla muistikortin Garmin GPS -laitteeseen. Mittakaava pääosin 1: 10 000. Yhteensopivuus mm. Garmin 62 -sarja, Montana, Astro, Etrex ja Dakota.  ..."
"Petsafe BusyBuddy Puppy Twist´n Treat",PSBBPTT,5.9 EUR,https://www.retkitukku.fi/petsafe-busybuddy-puppy-twist-n-treat.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-p-tnt-m-11.jpg,new,"Koiranpennulle ajanvietettä laadukkaista BusyBuddy-leluista! Koiranpennutkin kaipaavat aktivointia. BusyBuddy-lelut auttavat aktivoimaan pentusi ja saavat pennun keskittymään pitkiksikin ajoiksi. Tämä lelu vapauttaa makupalan pennun pyöritellessä sitä riittävästi...."
"Petsafe BusyBuddy Twist´n Treat",PSBBTT,3.9 EUR,https://www.retkitukku.fi/petsafe-busybuddy-twist-n-treat.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-tnt-m-11.jpg,new,"Petsafe BusyBuddy Twist´n Treat leluun kätket monenlaisia herkkuja koirasi iloksi. Lelua saat aukaistua helposti erikokoisten herkkujen täyttämiseksi. Voit säätää myös herkkujen ulostuloa joko helpommaksi tai vaikeammaksi, jos haluat koirallesi haastetta pidemmäksi aikaa. Lelu on konepestävä, joten voi täyttää sen halutessasi kosteallakin ruualla...."
"Petsafe BusyBuddy Puppy Waggle",PSBBPW,3.9 EUR,https://www.retkitukku.fi/petsafe-busybuddy-puppy-waggle.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-p-wag-m-11.jpg,new,"Koiranpennulle ajanvietettä! Koiranpennuille leikkisä purulelu jonka päästä vapautuu makupaloja. Valmistettu luonnonkumista...."
"Petsafe BusyBuddy Puppy Squirrel Dude",PSBBPSD,3.9 EUR,https://www.retkitukku.fi/petsafe-busybuddy-puppy-squirrel-dude.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-sqrl-m-11_1.jpg,new,"Luonnonkuminen hauska lelu! Leikkisä oravannäköinen purulelu on erittäin kestävä. Hyppii satunnaisesti, mikä saa koiran innostumaan. Vapauttaa myös makupaloja. Valmistettu luonnonkumista...."
"Petsafe Trainer 250M",729849124714,250.0 EUR,https://www.retkitukku.fi/petsafe-trainer-250m.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/p/d/pdt20-12471.jpg,new,"Petsafe Trainer 250M..."
"Petsafe BusyBuddy Kibble Nibble",PSBBKN,10.9 EUR,https://www.retkitukku.fi/petsafe-busybuddy-kibble-nibble.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/b/b/bb-kib-nib-11.jpg,new,"PetSafe koiran lelu joka houkuttelee syömään! Petsafe BusyBuddy Kibble Nibble aktivoi leikin kautta lemmikkisi ruokailemaan innokkaammin, koiran lelu vapauttaa vieriessään ruokaa koiralle. Palloon voidaan ladata kokonainen ateria koiralle. Hyvä aktivoiva ruokailupallo Helppo ja nopea täyttää, peseminen onnistuu myös  tiskikoneessa...."
"Premium-punnitusvaaka",6438347010729,99.9 EUR,https://www.retkitukku.fi/premium-punnitusvaaka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/c/scale_small.jpg,new,"PREMIUM-PUNNITUSVAAKA Alumiininen, LCD-näyttö, koukku ja riippu ruostumatonta terästä, roiskevesitiiviit painikkeet...."
"Foodmaster-nosturivaaka",6438347010736,249.0 EUR,https://www.retkitukku.fi/premium-nosturivaaka.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/c/scale_big.jpg,new,"FOODMASTER-NOSTURIVAAKA Maksimi punnituspaino 300 kg. Minimi punnituspaino 2 kg, tarkkuus 0,1 kg...."
"Petsafe SportDog Commanderpilli",729849133136,4.9 EUR,https://www.retkitukku.fi/petsafe-sportdog-commanderpilli.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/a/sac30-13313.jpg,new,"Petsafe SportDog Commanderpilli Erityisesti metsästykseen suunniteltu pilli. Erinomainen nuorille koirille tai lyhyille matkoille, koska ei ole kovaääninen...."
"Petsafe SportDog Specialpilli, Kirkas",729849133129,6.4 EUR,https://www.retkitukku.fi/petsafe-sportdog-specialpilli-kirkas.html,retkitukku,in stock,https://www.retkitukku.fi/media/catalog/product/s/a/sac30-13312.jpg,new,"PETSAFE SPORTDOG SPECIALPILLI KILPAILU- JA KOULUTUSTILANTEISIIN Petsafe SportDog Specialpilli, on kirkas pilli kauaskantoisella äänellä. Erinomainen kommunikointiin kilpailu- ja koulutustilanteissa. Helppokäyttöinen ja tehokas. Ominaisuudet: Muotoiltu helppo käyttöiseksi  Matala- ja kauaskantoinen ääni..."
